vin,sellingprice
1n4aa5ap0dc832037,15630.40556191119
3lnhl2gc3cr805920,15384.780066124713
jn1cv6el9cm471553,24265.41352617614
1g1zh57b094110095,5873.780318887978
1g1pe5sb8e7180525,12678.652996788223
wdbtk75g96t057096,4961.432234482763
jn1by1ap1cm335125,26728.366596247095
1ftfw1r60bfa07424,35382.287358381865
3fadp4fj6em103664,12736.314537861748
1gc1kxc81bf237105,14618.72570893509
2fmdk3kc5eba71586,25635.6431285257
1fmfk185x8la48542,14010.500699661106
1gtw7fca2e1908626,20945.54785326723
5n1al0mn2ec500986,38411.98125250269
wbana73554b806040,6201.741783639845
5xyktca62fg561257,19759.799736079924
3gtu2vec3eg119479,31275.270620523752
2c4rdgbg9dr647989,9800.885363892758
3gcukrec1eg451623,28160.011682181448
1c3cdzcb6dn681572,10218.447029669649
4t1bf3ek5bu681881,9569.851666206041
5npeb4ac3ch453357,12172.998316327943
2gcec19v211407938,2465.2897664156717
3vwd07aj8em236544,14397.158893869739
1ftne2ew2eda13607,21899.26736152805
19xfb2f56ce062985,10530.931253332295
2fmdk3jc3dbc57076,21060.488963207394
kmhct5ae9du117694,9411.718462303825
3vwck21y73m304657,2110.892532469721
1g2nw12e41m520901,658.6286146779039
1ftfw1et8dfa78790,27534.78463116502
4t1bf1fk4eu399271,16329.9679545112
2c4rc1bg2er357689,18108.393531682326
jn1by1ar5cm393112,22732.734550855348
4t1bf28k3yu938258,1422.203275928281
5tdzk23c27s057553,6090.782184191618
1n4aa5apxcc817334,18829.545672287462
4t1bf1fk7eu399832,15272.273057196657
kmhhn65f85u177038,2847.7905618551267
1c3cdfaa0dd194754,10870.652057394123
jf1gh6d68bh823939,16283.94740767378
3gtp2xe25bg356390,26729.310703816576
2c4rdgbg2cr218448,8056.850930705434
jn1cv6ar8bm411515,18238.722192957146
knage123785199976,6467.556427829939
1ftne24l29da93925,6522.501938509987
3vwva7atxcm618641,13642.56508553416
5tdbk3eh8ds215003,21077.255197847684
jn1cv6ek7dm920799,24730.905630464917
1n4ba41e35c863670,4072.451950172741
2t2ha31u74c038898,13017.851501803956
2t1bu4ee7bc588321,9708.865702413303
2hgfa16538h345290,5539.521766127295
1ftfw1cf7dfd76292,26509.07818876569
1c3ccbbb6dn765547,11083.422820368389
1n4al3ap2dc168919,11408.12714543204
wddkj5kb6ef225728,35672.28152894904
2gnalbek4d6251674,13379.442762678751
1g1zs52f84f198337,1256.1651701518076
1d7he48n88s567803,11090.756302992777
jn1cv6ar1cm671336,20324.293301364396
wbavb33566ks33058,5883.047079141127
1fafp55u23g224774,924.532367892125
3vwpg31c46m407407,4801.967169256999
2d4gp44l25r458967,2448.9710011156785
1gkfc16087r220172,17427.253693997063
1c6rr7ftxds618208,22313.599334387603
3fadp4bj3dm220882,10793.255534787118
1c3cdfaa3dd127520,9011.488317571358
1nxbr32e76z678346,2344.227291645693
1fafp33p7yw122630,473.77994671765555
4t1bf1fk6du703439,13606.608030731746
1fmcu9eg3cka41044,18998.058264558334
wdbuf65j83a281448,4632.834173514706
4jgda5hbxda173537,33506.18338380993
5uxzv4c58d0e08101,36392.97489915022
wp0cb2a84ds132440,34546.327019875025
yv1622fs8c2139188,11851.521504600172
1g6ds1ed3b0126257,23738.04671304622
1g1yy25w395111171,29262.12667177896
4t1bf1fk2cu035458,13167.957922997182
1hgcp2f48ca108008,14183.80393526615
kmhcn4ac2bu609712,4417.424103362095
jhmze2h5xas009927,7067.4718304872185
2ctfleew0a6275392,12365.4983186407
1c3cdfaa4dd266751,10891.495907676199
5xxgn4a6xcg017949,17024.634389275314
1fahp25116g118320,2927.3190725141085
1j8hg48k86c345868,7712.503609987973
4jgbb5gb9aa541823,21338.81023299199
wba3b1g52ent01424,30963.602642543734
1n4aa5ap1ac857007,11182.90123278613
wdbuf87x68b287313,16136.481532776592
5tdzt34a37s285402,10009.122946015308
2c3cdyagxdh685898,14485.283493504394
jm3er2bm9b0386807,11675.97454672843
5npeb4acxch426253,12010.041510267989
2gtek13z761355678,6151.085998461852
2t2zk1ba8dc104563,30333.183102755916
5npdh4ae6dh315373,10644.999882765425
5galvbed3aj230683,14988.93976168994
1hgcp2f46ca082878,12316.708322238695
wbapk5g53bnn27931,20144.728822200155
4s4brbbc6b3421350,15220.052442123673
kmhdh4ae1du522500,11015.773052192602
1ftsw2br2aeb13631,23588.78619433619
1n4ba41e46c843140,5462.709771702629
5gtdn13e478153095,11767.227868754919
1fahp2f80eg179958,21664.090853400183
3fa6p0k99dr245294,16754.510035127452
1ftzr45ex6pa94784,6120.640614218713
wdcgg5gb2bf662056,28092.936049898533
1gcskse35az154069,12857.245304065007
2fmdk4jc1cba25340,20850.602159768896
jtnjjxb04cj017160,9818.156950435055
1ftpx14575na15644,6222.042741274007
1j8gn28k58w277892,9303.860961874036
ml32a4hj9eh015196,10051.134947372157
2g1wg5e31d1219669,9695.127530268723
jthbj46g782224382,13023.786750861333
jtlze4fe3b1127961,10428.801485862637
1fmcu93148kb58928,6354.626689457672
3c4pdcab8dt555260,11603.371590653034
2c4rdgbg8cr288746,11539.600006659071
waubfaflxdn033270,20828.700950458
ml32a3hj5eh017537,9707.067262767947
jthbk1gg8d2062492,26845.85802421872
1g1jc5shxd4134176,10347.153299343714
wbaxg5c52cc594038,30158.212769084505
1n4al2ap2cc146685,11788.904008595606
3gtp2we70cg266894,28500.399145870757
1c4pjlak7cw165798,13111.652022149972
1b3cc5fb2an220515,9024.800556513768
2g1wg5e37d1225864,9765.566154947317
2c3ka43r56h150556,4063.673629181474
1g1jc5sbxd4190534,10001.851644065722
2g1wc5e30d1213342,8997.857937101278
2g1wt57k391261476,6134.870066186307
3n1cb51dx5l493589,3168.527346439425
3c4pdcbg2ct302833,10374.170619697594
1g1za5e03cf398082,11428.656819643455
jn8ae2kp6d9063637,14841.696457708955
4t1be46k47u151593,7297.805254994023
4s3bmbc62b3249412,15854.20175617312
1j8gn28kx8w190022,6162.190105251181
2cndl63f076085639,4043.116480153285
jtdbu4ee6bj102604,10213.107605737447
2c4rc1bg3er351223,24612.216995603772
wbadw7c53ce729632,27827.16912323288
1c6rr7lt0ds681998,26523.606668676002
1n6ad0er5cc424824,18449.905156170535
1gtw7fca5e1909804,20480.0118052242
19xfb2f53ee237731,11043.119826834707
2lmdj6jk7dbl18929,28677.88333712414
ja32v6fvxcu027928,10737.168293544592
1n4ba41ex5c854416,2532.604079947703
1fmdk05167ga39718,2796.5513342485883
3gcukrec5eg439412,22475.442045865144
3fadp4ej6dm132016,10973.882241215264
2t2bk1ba8cc135103,29342.990711866318
wba5b3c54ed292922,38808.99704466498
1c3ccbcgxen157199,14580.5800735242
3gscl53778s637440,7231.321453868963
4jgbb22e87a233292,11849.321872707518
jm1bm1w79e1196612,18546.46933888971
1n4al3ap0dn555554,13799.113967102809
3n1cn7ap2el829510,9673.066562830503
3tmlu4en5dm123079,26068.757533862896
2gnalpek9d6234804,19263.93526122324
2hgfg21538h703385,6356.935981824195
wp0ca29818u710222,20968.526711048264
1ftfw1ef5bkd01396,21016.860691208225
2t1bu4ee0ac480315,9918.330869280595
2c3cdxhg4eh234323,20898.240235410252
1hgcm554x7a177316,6555.559606316167
1ft7w3bt4bec16428,17323.004174524307
km8ju3ac3cu378986,14091.073947642397
1g11h5sa8df272792,12269.163813716887
1n4al2ap3cc174026,12022.383484170903
1g1pc5sb1d7275187,10485.713255733644
1b3jb48b27d506493,2200.753248459092
3c4pdcab2et203969,13902.869801595985
1ftnf21567eb00417,8284.321117410083
3n1cn7ap7fl803423,11976.473432702449
5xyzgdabxcg129534,13977.478199244333
kmhgc4df5au070255,14795.721261615197
1fmdu65w84za08527,4863.9448721880235
jn1ey1ap6cm910946,25050.95840757529
4t4bf1fkxdr321307,12391.375947773697
2g1ww12e349191442,2464.4401302289116
1ghdx03e0xd219171,1440.1707792751276
5fnrl388x7b003509,10221.395350147051
5npeb4ac0dh512107,12446.965692153639
3n1cb51d06l543224,3954.864095678762
1n4az0cp0dc406647,11117.647363716243
2lmdj6jc1abj23512,17417.273621863656
1n4al2ap8cn421402,12049.485625228013
1fahp2jw7bg114929,10767.286788229765
5yfbu4ee8dp112064,9774.156293022052
1fmcu0j95eua79241,20274.61381938257
3fahp0ha9cr413055,13500.897007941292
5n1al0mmxec505683,36895.52740570318
jf2sjaac6eg544071,24822.532433390334
1j4fa59sx4p795042,11732.42219748537
4jgdf7cexea315627,37864.62036457677
3fa6p0h73dr280189,10728.851977237126
5fnrl5h63cb093042,23621.85903097435
1j4ga64167l132720,17824.56380708685
1fafp40664f196505,3875.9571335317596
1fmhk7d85cga79808,23083.185221452597
1g6kd54y52u148511,1474.9863950763502
1gner23d39s100950,11230.691353881783
1c4njpbaxdd250183,10586.13057986591
1ftns24l09da80213,11152.52910891024
5fnyf4h50eb012506,27882.70329781658
5gzcz33d13s851525,1758.8160395460727
2c4rc1bg0er438027,19986.527605880005
1gnfc13097r213321,13044.574768095252
1fahp3h21cl204580,7782.661122003304
2g11x5sl7f9127730,31346.138627541965
19vde2e53de000034,18113.12646954861
nm0ls6bn6dt168410,14291.449363035745
4jgda2eb1ca029666,26264.140635378804
1g1pa5sg7d7176262,9261.161793677034
1n4aa5ap2cc806604,17301.745503906655
wba3a5c53dj461530,26932.09609840988
4t1bf1fkxcu555911,14280.520920742187
2gcec19j881135032,21703.187708078185
5npeb4ac2dh785453,13605.437325749232
jhmfb4f20cs006599,13308.584318361984
1gcfg15x471164048,7338.101372041491
kl1td5de7ab088028,5415.894723470738
4t1bf1fkxeu405316,16232.231752665037
jtebu5jr7a5018700,23242.353836333405
1hgcp2f76ca012789,10727.44864136091
3fa6p0h72dr107487,13656.069945654946
1g1zt62885f236168,1616.2779463369352
1hgcr2f51da059545,15691.056602334776
5tfpx4en8ex022302,17027.149323083184
19xfb2f5xce044621,11946.2642716764
1vwbp7a3xdc014429,10916.044741312217
knaln4d75e5136323,22189.10827931518
5xyktca63eg464941,15412.829085413241
1fahp3k20cl430019,10817.46028509646
2c4rdgeg3er392561,15157.522077943553
5fnyf3h96cb027263,25878.109135872535
2c4rdgbg1er288378,19653.359957376168
jn8as5mv1cw376360,15089.924521840645
3n1cn7apxdl862592,6188.997928584285
1hgcp2f66ca064219,14220.60450056598
5xxgm4a71eg274545,13760.9774661821
1gnfk13077j217532,11481.211797656622
1fmcu0g96dub65261,10978.838490150092
5npdh4ae8fh575518,12202.867343438913
1j4aa2d14bl592983,16880.489907045438
2fmdk4kc5eba38836,23735.56090795055
1hgcp2f66ca059036,12596.793187115847
1n4aa5apxbc846539,16030.106709964342
jthbk1eg0c2486265,23995.813694338576
5uxzv4c52cl992067,35023.25462768797
1g8zk5277yz186646,527.8989343768189
5y2sl67858z420066,4819.495948227286
5n1ar2mn8ec643368,21572.789234101547
2cndl63f366030018,371.03339264727765
2b3ka33v89h513165,10714.807141545909
1gnec13v33r238362,4785.510189492496
yv1mc67279j078134,9550.75914686756
3g5da03e82s541337,1842.3623753987868
2c4rdgcgxcr201508,10095.303431062091
wa1lgafe0bd009627,33961.63037001196
2c3ccakg4eh201024,22080.78268628654
5fpyk1f78eb003672,28163.793183455753
jnkay01e86m106977,9024.96044279749
1g11g5sxxdf186892,12048.869897588054
jn1dv6ap2cm811543,16799.18342294803
2c4rdgcg5cr275130,10135.933592494886
jn8as5mt2ew614055,16785.992545758178
1hgcg22581a024038,1634.8033604789998
1fmeu63e08ua76919,6453.279178206275
jn8as5mt3bw572314,14293.30958124443
2a8hr54p08r836897,8835.439879258833
1gnskce05er105561,40016.89731431553
wbakb8c58acy64106,22327.630618671647
3gcpcse05bg248494,15551.040110170667
1ftlr4fe2bpa45688,4815.572740108517
1g4hp52k15u155209,5100.784597816998
3n1ab6ap7cl685766,10171.80848317175
2d4rn4dg0br706436,9299.908508759163
1hgcp26339a115741,9103.505746389248
wbake5c5xdj106998,27415.34000879192
1fmcu9gx8dua10522,13005.405772086719
5tfaw5f18ex325610,37524.01467019829
4jgbb22e87a183686,10039.228190637103
wmwmf3c57atz25946,10924.17290613887
2g2wp522941106754,1795.954787125711
jm1bl1sf0a1302956,3429.199604520576
1g4hr54k54u240768,2692.2574019223885
1gnkrfed5dj143109,16081.591936055673
kl1td66608b068905,4358.509364320587
1fahp3f22cl208768,9678.111699344288
4t1be46k98u776444,5242.035657247945
2g4gn5ec6b9182632,14346.944508397524
2fmdk4jc8eba79608,23567.234870770473
jn8hd17s0sw081106,2074.2454937267175
1fadp3f21dl344910,9286.634247441902
4t1bk36b77u229433,6940.031629874163
2c3ccakt7eh120273,17633.081758688135
2g1wf5e38d1225990,9502.737566136662
wdbkk65f61f203491,6096.9948462283455
4t4bf1fk1er382112,17351.703460377652
1n4al2ep4dc245648,11076.996004001492
2gnalpek2d6197840,15517.004338205401
5npec4ab0ch357156,14608.695064980526
2c4rdgbg3dr562355,13178.33137081696
sajwa0es4dps64029,30367.677213576204
jm1bk12f741214610,2493.5589654172472
5npet46c49h545785,6085.76600255389
1hgej6670vl025675,2136.0424024341773
4t4be46k59r050474,6417.908625423224
3n1ab6ap1bl650364,9639.395162718003
kndjt2a23a7038788,7524.056432380235
3fa6p0hd0er109021,12026.428618935788
jtdbt4k35a4067637,5443.2086861941125
1g1je6sb1e4226743,11757.494072540758
3vwfp7at5em629116,13064.704312106282
jn1ca31d1yt551208,1631.8820201532599
5uxzv4c52cl758866,29125.37411946754
1g11d5sr9df184948,13678.615533525803
1fmcu93108ka15412,5867.963131247151
wbafa53571lm63892,1648.7440057193107
1fmzu63w62ud45653,2708.360588781896
19uua66264a072011,8634.284294324338
jn1cv6ap9dm712473,21308.221890079934
3c4fy48b75t558048,1307.0814794415128
1g2zf58b974168414,4233.142509155645
2gnfleek5f6174274,20451.555466463164
4t4be46kx9r121314,8020.603868148776
3fahp0ha6cr418312,7582.307775921504
1n4al2ap2cc188354,12811.099280289138
5nmsg3ab3ah378921,7959.843660607273
yv140mfb7f2314382,23212.403545768277
1n4aa5ap5cc819623,16052.670777571371
1c6rr7ft1ds638492,21020.536016305876
kmhht6kd5du081777,12268.643406759036
jn8az1mu4dw211660,20375.44501069404
1gklvnedxaj136742,12251.01154918411
3n1cb51dx2l595549,3342.92452350456
1gnskbkc8fr171449,28435.94353242069
jthkd5bh3c2073643,16756.298268734678
1c4ajwag9el192508,23815.948710285047
jh4cu2f83cc002644,17259.73331086837
5xxgn4a7xcg021976,13228.910476127423
3n1ce2cp7el416420,11795.673888805359
2hgfb2f51ch537108,11914.981425437016
wbafr7c59cc810534,29510.00342347042
1n4al3ap9en355922,16504.252853381382
4a3ae45g12e072489,1347.7414242796021
2g1wa5e31e1102774,11824.843915965532
jm1bk12f341137542,1254.4707332290636
1gthk23154f125656,18911.351546187674
wdbuf70j13a116838,1737.1019650370472
1g1yf3d77e5126658,31331.494591067356
1n6ba0ek1bn313318,21189.438956955102
4t1bf1fk0eu405762,16184.895142179881
1fadp3k2xdl303181,11131.196851375234
2c3cdxbg2dh720006,15659.379584054925
1c3cdzcb0dn707325,10100.852063234248
1c4pjlak9cw111760,11636.537887852077
5n1an08u47c541540,8733.677910597602
jn1cv6ar3cm677445,17441.384641613444
5npdh4ae3dh307070,11136.260450540238
1c3lc65m18n634178,7849.414496134145
1c3ccbbgxen117058,12612.330956851083
1lnhm81w94y659173,2208.440028003288
knafx4a64e5181367,8351.933464829432
jhmge8h55dc007401,13552.22148579506
3gcpcse03bg271014,16582.434917755345
1zvbp8em1d5245376,13347.38803514002
3n1ab6ap4cl693713,10827.496733366577
1n4al2ap5cc109937,9534.36777353632
1g2zh57n684150461,5720.440582091229
5tdzk23c38s210006,7059.279282892002
5lmcj2a91fuj01867,30977.744526642768
jn1cv6ap5dm715046,22084.304959848807
1fmcu0gx0dub94494,16688.968152363967
3gcuksec0eg351777,33277.84200087801
kmhgc4dd0cu190160,18951.724938777308
wdbjf70j2yb119283,978.4748644579322
5npdh4ae2dh312079,10799.437293693984
wvwhd71k49w139770,10638.548916994314
wmwzb3c56ewm32085,20095.28186481294
1n6aa0ej8an303046,16695.989118888665
3vwdj71k88m020672,8696.649073770936
wddgf54x98r016731,10571.037735484157
jm3tb3bv7c0337391,18166.610176504626
1gtek19z46z286690,6577.358262324936
1fmcu9hx9dub97784,16934.861406795862
1g6dw677760111453,3362.0730834103906
1c3bc1fb9bn576307,9935.971967618401
1g6kd54y53u174964,3030.000798071931
waudh48h57k016363,7466.971930696638
2t3bfrev6dw022411,18115.39116231114
1fadp3f22el283889,12629.995877171617
1gnkvhkd6ej118121,23907.970328788993
5tdkk3dc5es499942,21946.34360448283
3vw2k7aj1em232899,10985.545176035796
3n1ab7ap5ey283742,14126.377671973005
1c4hjweg0dl685517,27786.631716665805
1ft8w3dt1cea37508,37090.62452899321
2c3cdxbg5eh326078,9779.050233669403
3a4gy5f99at179762,6210.670918427254
1fmju1g59aeb58711,17964.220084349392
4t1bf1fk5cu140852,14715.113414330122
1c4pjmakxcw145812,12664.164018092411
1fmyu93187ka16277,4320.133490385095
5j8tb1h55ca003179,24898.133636836454
wdbng76j84a427838,8968.810865013773
1ftfw1ef5bfd24590,30595.884383490382
1fmeu73e28ua59836,7869.166181592748
5npet4acxah593416,5798.370104097838
3fa6p0h72fr162699,15466.844036841814
3fa6p0h95er361214,14283.618645165769
1g1pc5sb1d7275495,9964.709721303669
5npeb4ac8dh740498,11850.391725311501
3gnal4ek3es664278,15673.04199443452
1n4al3ap9en360800,16302.462272520217
knafu4a23c5639208,8080.79501052541
jm1gj1w6xe1151572,21871.497917874345
5yfburhexep057675,10238.091699658831
wbavb33566ks38731,8928.818322705698
1g1ze5eu2bf363183,11900.862506476054
jtdbt4k3xcl043813,8886.211604240485
1g6dw6ed4b0120243,12479.971748493917
2g2wp552681147876,3906.0801404772665
19xfb2f51ce303920,8381.55082532287
3fahp0ja9cr374221,14068.168756795023
1fahp2dw9bg181205,8580.43813612817
1g1pe5sb7d7125272,10054.7170012235
3fa6p0lu0er152667,17817.461479163852
jtegd21a820030495,4229.073810008462
jm1bj225320512428,1023.7545996497611
jn8as5mt0cw255785,11717.347268503003
jn8as5mv2cw400410,13723.895168627336
1vwbh7a36cc027142,10059.809246123177
5tfjx4gn1ex029014,22238.559864426534
1fmeu63e47ua86979,4920.34420578241
4t1bf1fk4du269389,13810.311841240777
kmhdh4ae4cu403418,8646.988017610103
1n4al3ap5en215916,14967.878456135313
kmhdh4ae3cu294210,12366.066020175656
1ftfw1cf2bkd90928,17526.004691069087
2c4rdgcg2dr626643,11829.49474458148
1fmdu64e1yza66994,1184.7570084893396
knagm4a79b5151170,8584.051963598497
ja4ad3a31ez019527,17592.736093987398
1n4al3ap1dn478399,14796.530209887434
knafk4a61e5137857,11239.213525336261
wdbjf55f9tj002582,-1452.3989209334813
3vwd17aj5em424595,12108.87254941655
1g6kd54y03u128264,3053.881700846454
3fahp0ja8cr151507,9651.076271397349
2c3ka63h56h121951,5536.922344853641
1d4hs48n13f570498,3670.8325804963097
19xfb2f85ce332928,12225.21334422806
jn1cv6ek7dm922424,25286.8236248577
2hnyd18713h516358,2575.261963724146
wmwsv3c50ct386194,14435.218947899568
wvwek73c06p117589,2055.982368877905
1hgcm56643a123357,3359.4158108727734
1n4az0cp9dc406744,10781.185714976575
2g1ww12e1y9265737,1124.0804717778447
1fadp3f29dl285881,7287.428886545272
knaln4d72e5128101,18159.23156335829
1n4al3ap2dc130476,13424.273198878494
kmhtc6ad8cu037248,12198.446274932632
knadh5a33b6762641,4680.730731306721
4t1bf1fk9cu514685,12435.980677378062
1n4aa5ap6bc859689,16774.430774650216
2hnyd2h29ch516733,26565.970840988477
3n1ab7ap3dl687215,10967.543720510766
2g4wd582691128855,10244.819872045797
wmwzg3c53cty37885,16896.57962365174
2c4rdgcg3dr626764,11539.61407850943
1n4az0cp7dc404880,10760.438231072163
1g1pc5sb7e7111959,11435.803023743812
jtjbc1ba0d2437077,32293.2869330923
jn1cv6ar5cm676085,19660.044976471956
5tdyk3eh0bs045985,25577.65719620933
1fmcu0gxxdub93546,17170.967497072368
1nxbr32e93z162940,3733.328545591521
1ftfw1ef1cfc32717,27730.133835410685
1gnscje01er187127,34735.14836716904
5npeb4acxch475632,11849.021719876228
5yfbu4ee3dp185875,11334.632514986544
jthbk1eg8b2460561,18125.518424336733
1d7rb1gk6bs584173,17965.182399674697
wbafr7c51bc608057,24925.03385442706
3d4gg57v99t568825,6878.996330266061
1hgcr2f56da067902,13948.327316580004
3mehm07148r604862,4090.0752786114626
1ftpw125x4kc74635,12063.007864616606
1g1pe5sb6d7248982,10592.26693632715
3gnca23b59s645162,3119.687149878793
5fnrl38747b090699,5999.056674116125
4t1bk1fkxcu507093,15064.066562623859
5n1ar2mm8ec639201,22700.83914454173
2c4rdgcg0dr574431,10344.434860413225
1gccs196648112555,4845.4013224190185
1ftex1cm6cfb68605,22357.265632305003
1c3cdzab0dn643001,9714.81743473744
3gnal3ek3es596350,15883.401603278578
jtebu4bf5ek182243,28195.020935545734
3fadp4cj6cm176986,7073.735923587592
wault68e82a188476,1170.8630079449158
jn8ae2kp5c9040977,10744.623044658998
4t1bf1fk6cu575041,14461.486761130562
1c3el45r84n148888,3595.631846976854
1ftpw14v77fb83557,5557.576896102232
1g1jc5sg5d4231843,9281.679222779205
2c4rdgcg8er262195,16726.410404563212
3fahp0ha3br113297,9073.531717092816
1n4aa5ap5cc803499,17961.84914382324
kl5jd56z95k119405,1821.1229714757883
knafb121835295093,1600.120942458192
jtehf21ax10003814,2547.8974134078107
1fadp3k26el282928,12192.381747319188
5npec4ab0ch387385,13590.982502646668
wbafr7c59cc809349,30858.97584741783
1g2wk52j73f122125,1067.5832129343198
5j8tb3h3xdl002514,21126.859445716953
1n6aa0ec0en511056,25816.5538581903
knadh4a35b6917958,5519.843106637375
1ftkr1ad4apa60376,4565.009856411229
2gnflcek2c6232499,14864.547603821944
3n1cn7ap2dl838187,10248.840372753819
ja3au16u79u008500,5236.393856324849
wmwsv3c57cty17078,15971.232200174341
wvwba21j6yw306153,1318.6087277219376
4t1bf1fk0du208217,13555.623803678642
1c6rd7pt1cs299065,30798.53881161488
1gc1kvc83ef169382,32409.836153036627
1g6dj577690172287,16064.972764735901
jn1cv6ar4cm674408,21187.9693831381
2g1wg5e37d1224181,10113.357095835465
jn8az2ne2c9018322,31396.663212058964
wbaph53529a434985,7951.441810074051
kndjp3a5xe7070552,13920.80922445326
1g6dc5e53c0102412,14434.14270890733
1g8zs57n07f299961,2491.592145834291
3tmlu4en4fm164919,29833.93434747193
knagn4a77b5148068,10844.955773258089
